patch_layer,4,8,12,16,20,24,28,30,final
4,0.9219242259860039,3.3336059749126434,4.492533177137375,4.400229424238205,6.471110939979553,9.164817154407501,10.321037352085114,10.321858406066895,7.056622356176376
8,,1.0462934747338295,2.384753242135048,2.654460161924362,4.4394511282444,6.423240959644318,7.596900314092636,7.67582231760025,5.147409170866013
12,,,1.01881480589509,1.6561560556292534,3.4403209686279297,5.1752744019031525,6.345717877149582,6.566599816083908,4.35414046049118
16,,,,0.8588398098945618,2.338755890727043,3.7324766516685486,4.968869239091873,5.227071940898895,3.3871693313121796
20,,,,,0.8236621916294098,1.8644460290670395,3.04825122654438,3.4989061802625656,2.268031358718872
24,,,,,,0.795348446816206,1.83311016112566,2.3044057860970497,1.5830982252955437
28,,,,,,,0.8231581263244152,1.1652358770370483,0.9142421036958694
30,,,,,,,,0.7035291083157063,0.6804024688899517
