patch_layer,4,8,12,16,20,24,28,30,final
4,1.285721868276596,5.6705948412418365,5.599526941776276,5.846805691719055,8.534349858760834,11.834703922271729,12.021518111228943,13.149106860160828,12.088953912258148
8,,1.4768646359443665,4.655206561088562,5.486864745616913,8.8283331990242,12.110404908657074,12.382199823856354,14.118498742580414,11.220200598239899
12,,,1.430937021970749,3.654431387782097,5.419884204864502,8.054275959730148,9.143835008144379,9.723719716072083,7.836275160312653
16,,,,1.1972972229123116,4.726426661014557,6.966027081012726,7.948827803134918,8.609454572200775,6.041561931371689
20,,,,,1.2591054067015648,4.652367830276489,4.992410212755203,4.8487145602703094,3.987403839826584
24,,,,,,1.4636932536959648,4.127068668603897,4.1401586830616,3.093508720397949
28,,,,,,,1.9152509421110153,2.6854066997766495,3.0810318887233734
30,,,,,,,,1.8189238905906677,1.1170007139444351
