patch_layer,4,8,12,16,20,24,28,30
4,1.4322054823004804,1.6755789330381812,1.2498017922680236,1.2901681739506508,1.1847645913639093,1.1592377675214487,1.1833390496407488,1.1995334759535696
8,,1.4358661627800247,1.9984816111396633,2.14677640372144,1.610649195552161,1.5386323782019222,1.4943221467904115,1.4064460849791345
12,,,1.4183335571901297,2.2026362143754192,1.5881145520744093,1.449552247025038,1.455618951633092,1.3744965585185556
16,,,,1.3754596002949069,1.6427680798781934,1.4312925644274894,1.320597532329458,1.3815258824257457
20,,,,,1.412597904199105,1.705419684394894,1.4473701716671512,1.5873916625644235
24,,,,,,1.4538378193844557,1.6670568482706012,1.417458222775223
28,,,,,,,1.4614205313701336,2.1163823639429222
30,,,,,,,,1.3939276738370558
