patch_layer,4,8,12,16,20,24,28,30
4,0.12214884907007217,0.4464745968580246,0.6091984063386917,0.5958439372479916,0.6976087614893913,0.7511499561369419,0.7942318432033062,0.8133458644151688
8,,0.13779799360781908,0.31774623692035675,0.35771894082427025,0.5092198867350817,0.5883931964635849,0.6524481885135174,0.692225519567728
12,,,0.13447637297213078,0.2218186166137457,0.4064323157072067,0.5019571725279093,0.5788647085428238,0.6285409927368164
16,,,,0.11458125105127692,0.2989268898963928,0.40700700506567955,0.49725738912820816,0.5558687373995781
20,,,,,0.11688488814979792,0.2527419850230217,0.3659302908927202,0.4406152367591858
24,,,,,,0.12606867542490363,0.2504481552168727,0.33878462575376034
28,,,,,,,0.13320058258250356,0.20396462362259626
30,,,,,,,,0.1313101351261139
