perturbation,random_repeat,target_layer,target_sort,horizon,kl_bits,norm_l2,cosine_distance,mean_delta_norm,relative_delta_norm,Model,patch_layer,patch_hook,batch_index,tokens_in_batch,total_cached_tokens,top_k
sae,-1,final,9999,full,12.453924179077148,,,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,4,4,0,0.9605600833892822,0.558496356010437,0.1276087462902069,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,8,8,4,3.4478960037231445,0.9295397996902466,0.46535801887512207,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,12,12,8,4.58577299118042,1.0876097679138184,0.6372401714324951,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,16,16,12,4.573519229888916,1.042210578918457,0.6170399188995361,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,20,20,16,6.608876705169678,1.1718604564666748,0.7010804414749146,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,24,24,20,9.008761405944824,1.2196617126464844,0.7455395460128784,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,28,28,24,10.249903678894043,1.25971519947052,0.7827911376953125,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,30,30,26,10.566370964050293,1.313598394393921,0.8164039850234985,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
random_matched_norm,0,final,9999,full,8.076910018920898,,,13.022871017456055,0.5584923028945923,Llama-3.1-8B,4,blocks.4.hook_resid_post,4,512,8192,64
sae,-1,4,4,0,1.1946765184402466,0.5258224010467529,0.16286149621009827,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,8,8,4,5.630096435546875,2.0517821311950684,0.7454166412353516,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,12,12,8,5.626370429992676,1.5483534336090088,0.7599400281906128,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,16,16,12,5.795300483703613,1.308833122253418,0.7643439769744873,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,20,20,16,8.412627220153809,1.3787589073181152,0.8190592527389526,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,24,24,20,12.100404739379883,1.3852934837341309,0.8659102916717529,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,28,28,24,11.96835994720459,1.3949942588806152,0.9405338764190674,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,30,30,26,13.017315864562988,1.4246916770935059,0.9763138294219971,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
sae,-1,final,9999,full,11.921939849853516,,,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,4,4,0,0.8759708404541016,0.5257850885391235,0.11602652072906494,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,8,8,4,3.1694083213806152,0.8912087678909302,0.42794662714004517,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
random_matched_norm,0,12,12,8,4.389419078826904,1.0461045503616333,0.5984488725662231,12.919200897216797,0.5257854461669922,Llama-3.1-8B,4,blocks.4.hook_resid_post,5,512,8192,64
