Model,N,Total Bound,Random Baseline,P,Risk,Color,Crossing N
GPT-2 Small,13695.0,23.712580781905586,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,13912.0,23.587684414118016,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,14132.0,23.46400951221614,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,14356.0,23.341018327156903,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,14584.0,23.218752235047795,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,14815.0,23.097767096095534,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,15050.0,22.977556426266606,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,15288.0,22.858647250566413,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,15530.0,22.740553326398352,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,15776.0,22.623303388060286,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,16026.0,22.50692368097115,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,16280.0,22.391438079779146,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,16538.0,22.27686820388665,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,16800.0,22.163233530145476,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,17066.0,22.050551502520193,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,17337.0,21.938428740546094,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,17612.0,21.827306882099702,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,17891.0,21.717197198601756,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,18174.0,21.608109351411215,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,18462.0,21.499679387519702,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,18755.0,21.391939993820753,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,19052.0,21.285276206265905,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,19354.0,21.17934419036778,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,19660.0,21.074508410041442,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,19972.0,20.97010743388931,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,20288.0,20.86683241670019,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,20610.0,20.764049315191937,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,20936.0,20.662414473641416,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,21268.0,20.56132019300759,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,21605.0,20.461095903110458,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,21947.0,20.361753922206603,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,22295.0,20.263024626755126,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,22648.0,20.165210746076507,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,23007.0,20.068052237806608,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,23371.0,19.97183515031499,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,23742.0,19.876053629354686,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,24118.0,19.78124504025762,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,24500.0,19.687167357207183,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,24888.0,19.59383796315956,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,25283.0,19.50104032743921,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,25683.0,19.409258222625773,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,26090.0,19.3180448920046,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,26504.0,19.22742678537259,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,26923.0,19.137850786145098,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,27350.0,19.048690580558254,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,27783.0,18.96038476037449,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,28224.0,18.87254440587121,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,28671.0,18.78558526267429,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,29125.0,18.699321568013616,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,29587.0,18.613584111077788,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,30055.0,18.52875666429286,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,30532.0,18.444312788641376,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,31015.0,18.360799489420653,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,31507.0,18.27771217052623,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,32006.0,18.195407309262535,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,32513.0,18.113731131380362,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,33028.0,18.032699138464327,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,33552.0,17.95217343256965,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,34083.0,17.872473833415963,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,34623.0,17.793311122788285,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,35172.0,17.714705285445458,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,35729.0,17.63681280508709,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,36295.0,17.559505690282503,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,36870.0,17.48279927790054,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,37454.0,17.406707431854542,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,38048.0,17.331116849967394,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,38651.0,17.256170296854506,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,39263.0,17.181877442460614,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,39885.0,17.108129593492293,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,40517.0,17.03494229804338,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,41159.0,16.96232965669395,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,41811.0,16.890304394269897,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,42474.0,16.818771299565633,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,43147.0,16.747852150245368,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,43831.0,16.67745405810835,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,44525.0,16.607691198578358,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,45230.0,16.538473044432713,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,45947.0,16.469717120825354,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,46675.0,16.40153365967943,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,47415.0,16.33384195772378,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,48166.0,16.26674521053778,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,48929.0,16.20016454567247,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,49704.0,16.13411235536728,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,50492.0,16.06851753349087,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,51292.0,16.003476173902573,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,52105.0,15.938918548599796,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,52930.0,15.87493449337076,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,53769.0,15.811380865449474,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,54621.0,15.748346894298724,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
GPT-2 Small,55486.0,15.685842206305704,15.617036934287741,24566,7.45663595199585,#1f77b4,56462.16770338999
