patch_layer,4,5,6,8,9,10,12,13,14,16,17,18,20,21,22,24,25,26,28,29,30
4,0.17434391095524743,0.688407766440558,0.7064799070358276,0.7451437900936793,0.7615328450051565,0.772698754356021,0.7603695118238055,0.7770337102905153,0.7743052433407496,0.7684849973708864,0.8067767516015067,0.79215878815878,0.8259803094561138,0.8558421267403497,0.8590732566894047,0.8704251173942809,0.8849831838456411,0.908024117114052,0.940332243366847,0.9804245772815886,0.9765156469647847
8,,,,0.19739465486435664,0.5493017605372837,0.5812587709653945,0.6338226331604851,0.7390819986661276,0.7821760650665041,0.7659066376231966,0.8233083287874857,0.7989451383787488,0.8197485019290258,0.8535495949169946,0.868612321596297,0.9057481790345813,0.9421909044659327,0.9731891694523039,0.9762395383819701,0.9941156780908978,0.9744084174670871
12,,,,,,,0.19069651053065345,0.41996789025881937,0.4158424413393414,0.48764156822174315,0.5466436951879471,0.5535353810068161,0.644695035994999,0.6822919542827304,0.7087405834879194,0.7267037724691724,0.757225199351235,0.7801898575964428,0.8426261988897172,0.8562226077866932,0.8647900867083717
16,,,,,,,,,,0.15657948738052732,0.3781248525021568,0.5502117200503274,0.4891536505449386,0.5224661618944199,0.5396329684863015,0.5796325339211358,0.6082211515260121,0.6336690263142661,0.6538080894757831,0.6982204346429735,0.7661790478797186
20,,,,,,,,,,,,,0.16182349929733883,0.3717283270661793,0.44166039900174214,0.4257241156366136,0.44064420698181034,0.44136739675960845,0.5247847698037587,0.6489562363851638,0.69617869267388
24,,,,,,,,,,,,,,,,0.17675227967519608,0.30111198198227657,0.3276556593085092,0.4078783884881035,0.4228487927762289,0.4722925873975905
28,,,,,,,,,,,,,,,,,,,0.18714333715892972,0.35218084000405814,0.42446416758355643
30,,,,,,,,,,,,,,,,,,,,,0.17764650403507173
