patch_layer,4,5,6,8,9,10,12,13,14,16,17,18,20,21,22,24,25,26,28,29,30,final
4,1.2224733525844493,1.3391724883020872,1.2049830347066708,1.0043406157014434,0.9251142568900348,0.9412537756182249,0.8857479289128096,0.8832759564104297,0.9022121576365385,0.8346457988708711,0.9103751286182605,0.918497437413183,0.9665998201641989,0.9878234417369339,1.0296715569212358,1.0251425292950413,1.01773019820713,0.9873215750642601,0.9716361256706835,0.9145512891282683,0.9315331437836951,0.9309828150070965
8,,,,1.3163347168242407,0.8792917481105125,0.7964964074857558,0.750628515895636,0.8177385665140113,0.8895728114274043,0.8377748993320256,0.85570539977086,0.9376120190359822,1.0124191574613073,1.103202155764011,1.1762693939039173,1.0702529753945758,1.0379380379678598,1.0085668825143113,0.9719127487206413,0.961359799928208,0.9591162831860153,1.0884708183121188
12,,,,,,,1.3375001298250886,0.7941691240463419,0.7552360567545032,0.7802114899984058,0.7501942238218315,0.7021806102369158,0.7212531136333092,0.7484436892686376,0.7674622544299851,0.7343880226254981,0.7400409437883713,0.7436670999244738,0.8094517013711735,0.8700044445730782,0.836513103021263,0.9975650122443261
16,,,,,,,,,,1.3754661714688772,0.8819934981303195,1.092144771953916,0.7167721939392896,0.7224347113333451,0.7216000866446561,0.6507805051250931,0.614406578232639,0.6023604782633203,0.6458560806401795,0.5933766836260074,0.5839343226586348,0.5993695785198209
20,,,,,,,,,,,,,1.488704626001069,1.2698813543962957,1.5198242536579374,0.8207413180442893,0.7086176444741056,0.6566466342211512,0.6601585429713458,0.605822471822021,0.588596930101534,0.7116784056414184
24,,,,,,,,,,,,,,,,1.3278832764080986,0.4897608120153776,0.4515479847502366,0.5641557874412777,0.5875542883275,0.6129249332721893,0.6541160980695805
28,,,,,,,,,,,,,,,,,,,1.286722971115794,0.7102743599446822,0.7089701511187514,1.0363248779553578
30,,,,,,,,,,,,,,,,,,,,,1.4519165649736863,0.39519234894876853
