perturbation,random_repeat,target_layer,target_sort,horizon,kl_bits,norm_l2,cosine_distance,mean_delta_norm,relative_delta_norm,Model,patch_layer,patch_hook,batch_index,tokens_in_batch,total_cached_tokens,top_k
feature_shuffled_matched_norm,-1,17,17,13,6.866661548614502,1.2735836505889893,0.9350012540817261,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,18,18,14,7.306299209594727,1.3093922138214111,0.9481108784675598,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,20,20,16,8.519564628601074,1.4084110260009766,0.985657811164856,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,21,21,17,9.38872241973877,1.3768336772918701,0.9621577858924866,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,22,22,18,9.806507110595703,1.3813258409500122,0.975850522518158,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,24,24,20,11.032474517822266,1.4581831693649292,0.9966352581977844,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,25,25,21,11.34576416015625,1.516445279121399,1.0168495178222656,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,26,26,22,11.841257095336914,1.541364312171936,1.0308244228363037,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,28,28,24,12.271930694580078,1.534165620803833,1.0172572135925293,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,29,29,25,13.073760986328125,1.6324982643127441,1.0759153366088867,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,30,30,26,13.854903221130371,1.6230590343475342,1.0349724292755127,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
feature_shuffled_matched_norm,-1,final,9999,full,13.662644386291504,,,13.031392097473145,0.559607982635498,Llama-3.1-8B,4,blocks.4.hook_resid_post,0,512,32256,64
sae,-1,4,4,0,1.179428219795227,0.5240947008132935,0.16190114617347717,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,5,5,1,4.964958667755127,2.394365072250366,0.6775279641151428,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,6,6,2,5.499168872833252,2.3055849075317383,0.6995917558670044,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,8,8,4,5.710358619689941,2.0152382850646973,0.7444455623626709,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,9,9,5,5.692070484161377,1.8798859119415283,0.7584856152534485,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,10,10,6,6.040563583374023,1.8017438650131226,0.768377423286438,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,12,12,8,5.437116622924805,1.5471878051757812,0.7524523735046387,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,13,13,9,5.5684990882873535,1.5194593667984009,0.7719119787216187,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,14,14,10,5.589568138122559,1.3858516216278076,0.7708008289337158,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,16,16,12,5.670760631561279,1.3066173791885376,0.7646892666816711,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,17,17,13,6.064148426055908,1.3247060775756836,0.8036532998085022,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,18,18,14,6.7910990715026855,1.369863510131836,0.7880992293357849,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,20,20,16,8.56674575805664,1.391480803489685,0.8240457773208618,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,21,21,17,9.730563163757324,1.3895390033721924,0.854920506477356,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
sae,-1,22,22,18,10.979893684387207,1.3808774948120117,0.8605164289474487,12.936655044555664,0.5240581035614014,Llama-3.1-8B,4,blocks.4.hook_resid_post,1,512,32256,64
